59,51.509,-0.16101,34.249,-1.2638,0.070255,-0.018654
59.5,51.509,-0.16105,36.856,-1.2572,0.024486,0.05259
60,51.509,-0.16103,34.249,-1.2746,0.010046,0.03263
60.5,51.509,-0.161,40.933,-1.2515,0.019422,0.049863
61,51.509,-0.16101,36.184,-1.2643,0.020298,0.012219
61.5,51.509,-0.16101,38.288,-1.2533,-0.0086937,-0.0040835
62,51.509,-0.16103,37.503,-1.2374,-0.030493,0.01425
62.5,51.509,-0.16106,37.12,-1.2369,-0.037534,0.028534
63,51.509,-0.16104,30.734,-1.2568,-0.025008,-0.019987
63.5,51.509,-0.16099,38.507,-1.2621,-0.0056006,-0.0010291
64,51.509,-0.16104,35.677,-1.2454,-0.037968,0.0082018
64.5,51.509,-0.16103,38.83,-1.2816,-0.0017545,-0.025455
65,51.509,-0.16103,35.058,-1.2427,-0.039633,-0.032815
65.5,51.509,-0.16103,35.381,-1.2355,-0.017166,-0.031653
66,51.509,-0.16104,32.307,-1.2683,0.0033955,-0.023075
66.5,51.509,-0.16106,37.18,-1.238,0.046571,0.0046281
67,51.509,-0.16103,37.61,-1.2612,0.052284,-0.030552
67.5,51.509,-0.161,33.581,-1.2724,0.011787,-0.032101
68,51.509,-0.16099,38.782,-1.2212,0.0028245,-0.034581
68.5,51.509,-0.16102,33.474,-1.231,-0.0028848,0.030751
69,51.509,-0.16102,36.986,-1.2224,0.0049091,-0.017696
69.5,51.509,-0.16103,40.293,-1.228,-0.0013842,-0.0241
70,51.509,-0.16105,31.173,-1.2544,-0.0054232,0.021941
70.5,51.509,-0.16102,38.768,-1.2513,-4.1949e-05,-0.018358
71,51.509,-0.16101,33.841,-1.2624,0.0083995,0.02418
71.5,51.509,-0.16102,34.916,-1.2531,0.0052382,0.040569
72,51.509,-0.16101,32.74,-1.2588,0.0082534,0.0023304
72.5,51.509,-0.16101,39.25,-0.97706,-0.02137,-0.013654
73,51.509,-0.161,39.792,-0.75138,0.015498,-0.051792
73.5,51.509,-0.16101,42.795,-0.49229,0.010186,-0.029245
74,51.509,-0.16103,31.233,-0.26178,0.0075295,0.045361
74.5,51.509,-0.161,35.784,-0.211,0.083187,-0.040918
75,51.509,-0.16099,39.473,-0.21646,0.11773,-0.011436
75.5,51.509,-0.161,45.791,-0.15558,0.15575,-0.048247
76,51.509,-0.16101,32.137,-0.14023,0.25431,-0.030216
76.5,51.509,-0.16099,35.667,-0.042173,0.24084,0.028882
77,51.509,-0.16102,35.773,0.019609,0.26194,0.033173
77.5,51.509,-0.16104,39.115,0.065485,0.23199,0.023667
78,51.509,-0.16103,36.309,0.13302,0.23137,0.039544
78.5,51.509,-0.16101,35.315,0.16265,0.18395,0.0030232
79,51.509,-0.16099,38.673,0.2155,0.15568,-0.015954
79.5,51.509,-0.16097,37.578,0.22106,0.06541,0.010682
80,51.509,-0.16098,37.212,0.2311,-0.001184,-0.0032251
80.5,51.509,-0.16098,29.446,0.49881,-3.5646e-05,-0.036074
81,51.509,-0.16102,36.355,0.74919,-0.012205,-0.0052599
81.5,51.509,-0.16103,34.567,1.0072,0.0057315,-0.036658
82,51.509,-0.16103,37.986,1.2453,-0.042743,0.0014145
82.5,51.509,-0.16102,34.923,1.2442,-0.024843,-0.02575
83,51.509,-0.16104,34.2,1.2613,-0.021809,0.051653
83.5,51.509,-0.16101,37.545,1.271,-0.021012,0.0038296
84,51.509,-0.16097,37.314,1.2563,-0.0008579,0.012825
84.5,51.509,-0.16101,31.781,1.2376,0.0054174,0.032585
85,51.509,-0.16102,35.654,1.2726,-0.048289,0.018481
85.5,51.509,-0.161,40.129,1.2597,-0.028872,0.034477
86,51.509,-0.16104,34.239,1.2632,0.0046236,-0.056784
86.5,51.509,-0.16102,34.356,1.2452,0.023113,-0.058924
87,51.509,-0.16101,36.468,1.2527,0.027912,-0.027988
87.5,51.509,-0.161,34.02,1.2364,0.016007,-0.082101
88,51.509,-0.161,35.17,1.2221,-0.0087425,-0.050936
88.5,51.509,-0.161,38.671,1.25,-0.061254,-0.028755
89,51.509,-0.16103,38.927,1.2686,-0.037767,-0.0060182
89.5,51.509,-0.16103,31.568,1.2479,-0.035891,-0.00084815
90,51.509,-0.16102,36.251,1.268,-0.0093144,0.081417
90.5,51.509,-0.16097,39.664,1.2571,-0.026184,0.095491
91,51.509,-0.161,31.887,1.2417,0.027421,0.052398
91.5,51.509,-0.16099,36.836,1.2406,-0.017793,0.057357
92,51.509,-0.16101,35.518,1.265,0.0031563,0.0038509
92.5,51.509,-0.16098,37.975,1.2351,-0.035006,0.051418
93,51.509,-0.16101,35.477,1.2443,0.001309,0.0095457
93.5,51.509,-0.16103,36.102,1.2431,-0.035047,7.5735e-06
94,51.509,-0.16101,35.196,1.2471,-0.013242,-0.030577
94.5,51.509,-0.16102,34.689,1.2446,0.0041741,-0.033452
95,51.509,-0.16097,39.239,1.2772,0.022923,-0.008483
95.5,51.509,-0.161,31.691,1.2441,0.0084606,0.014263
96,51.509,-0.16099,39.306,1.2494,0.050875,0.010716
96.5,51.509,-0.161,37.51,1.2643,-0.014103,0.0057583
97,51.509,-0.161,39.314,1.23,-0.011558,-0.017509
97.5,51.509,-0.16099,39.013,1.2464,0.022006,0.011185
98,51.509,-0.16097,38.634,1.2385,0.028331,0.026027
98.5,51.509,-0.161,39.263,1.2947,0.0073579,0.012989
99,51.509,-0.16104,33.529,1.2582,0.024363,-0.020418
99.5,51.509,-0.161,38.202,1.2298,0.024114,0.013936
100,51.509,-0.16103,36.337,1.2338,0.053257,-0.048076
100.5,51.509,-0.16102,32.415,1.2365,0.054796,-0.020712
101,51.509,-0.16102,37.284,1.2598,-0.017084,-0.034513
101.5,51.509,-0.16099,36.979,1.2428,0.021825,-0.0064483
102,51.509,-0.16101,36.143,1.2486,-0.029697,0.034602
102.5,51.509,-0.16105,36.126,1.2239,0.010922,0.010621
103,51.51,-0.16106,34.186,1.246,0.009053,-0.02082
103.5,51.509,-0.16102,40.938,1.2719,-0.017444,0.0094176
104,51.509,-0.16099,40.651,1.2405,0.049843,-0.081571
104.5,51.51,-0.16105,34.423,1.2761,-0.026553,0.0063714
105,51.51,-0.16099,36.118,1.2681,-0.032144,-0.0026825
105.5,51.51,-0.16098,36.272,1.2226,-0.029538,0.031889
106,51.51,-0.16097,36.654,1.2579,-0.029662,-0.0076559
106.5,51.51,-0.16104,34.53,1.2734,-0.032486,0.0045761
107,51.51,-0.16096,35.98,1.2648,-0.0027147,-0.042617
107.5,51.51,-0.16099,41.006,1.2422,-0.0069159,0.028561
108,51.51,-0.16095,40.264,1.2373,0.0026441,-0.01379
108.5,51.51,-0.16101,38.796,1.2676,0.01121,-0.033971
109,51.51,-0.16099,40.233,1.2686,0.0045668,-0.013041
109.5,51.51,-0.16099,44.066,1.2828,-0.014484,0.016689
110,51.51,-0.16106,33.439,1.2705,-0.014337,-0.030049
110.5,51.51,-0.161,35.9,1.2577,-0.0067572,-0.05061
111,51.51,-0.16101,36.032,1.2805,-0.04476,-0.010148
111.5,51.51,-0.161,35.162,1.0267,-0.021016,-0.029494
112,51.51,-0.16103,39.982,0.76861,-0.012901,0.0049444
112.5,51.51,-0.16102,41.418,0.50015,0.00072095,-0.021523
113,51.51,-0.16102,37.465,0.2466,-0.012109,0.027096
113.5,51.51,-0.16102,36.326,0.2165,0.064385,0.017705
114,51.51,-0.16102,38.403,0.22106,0.15331,-0.013973
114.5,51.51,-0.16096,32.155,0.12579,0.2076,-0.061794
115,51.51,-0.16099,35.158,0.13263,0.18603,0.033252
115.5,51.51,-0.16103,35.235,0.052025,0.25549,-0.088462
116,51.51,-0.161,38.571,-0.016185,0.25838,-0.038669
116.5,51.51,-0.16103,32.202,-0.061965,0.22219,-0.017051
117,51.51,-0.16099,34.301,-0.12102,0.2077,-0.011911
117.5,51.51,-0.161,35.851,-0.1651,0.19585,-0.015679
118,51.51,-0.161,36.883,-0.20936,0.12197,-0.0075363
118.5,51.51,-0.16103,34.856,-0.25551,0.065597,0.011595
119,51.51,-0.161,43.023,-0.24204,0.015498,-0.023528
119.5,51.51,-0.16101,34.205,-0.49747,0.011188,-0.0099451
120,51.51,-0.161,40.049,-0.77052,0.021197,-0.025331
120.5,51.51,-0.16103,35.412,-1.0032,0.054273,-0.014292
121,51.51,-0.161,31.034,-1.2239,0.016782,0.0097887
121.5,51.51,-0.16099,33.923,-1.2522,0.002921,-0.046422
122,51.51,-0.16101,35.988,-1.2581,-0.014178,-0.0010892
122.5,51.51,-0.16098,35.702,-1.2625,0.03955,0.0071953
123,51.51,-0.16102,31.429,-1.2335,0.013834,-0.019313
123.5,51.51,-0.16099,39.744,-1.2516,0.0099645,0.057175
124,51.51,-0.16097,36.662,-1.2511,-0.037241,0.019829
124.5,51.51,-0.16102,35.772,-1.2368,-0.01468,-0.040959
125,51.51,-0.16103,35.542,-1.2607,-0.019791,-0.047368
125.5,51.51,-0.161,39.759,-1.2533,-0.035208,-0.0021221
126,51.51,-0.16098,34.986,-1.244,-0.053379,0.0086943
126.5,51.51,-0.16096,36.576,-1.2524,-0.012397,-0.0080382
127,51.51,-0.16099,34.117,-1.25,0.0055843,-0.015066
127.5,51.51,-0.161,37.282,-1.2694,0.034688,-0.032989
128,51.51,-0.161,33.558,-1.2254,-0.00040029,0.015423
128.5,51.509,-0.16102,37.723,-1.2128,0.019386,0.0060236
129,51.51,-0.16099,38.082,-1.2318,-0.008907,0.020184
129.5,51.51,-0.16099,32.9,-1.2411,0.035328,0.0054906
130,51.509,-0.16098,33.302,-1.2549,0.0056527,-0.005422
130.5,51.509,-0.16099,37.777,-1.2241,-0.018498,-0.028072
131,51.509,-0.16097,35.135,-1.2667,-0.014682,-0.034359
131.5,51.509,-0.16097,34.502,-1.2714,-0.010409,0.0072619
132,51.509,-0.16099,41.406,-1.2576,-0.018433,0.021095
132.5,51.509,-0.16102,37.338,-1.2419,-0.018981,0.033661
133,51.509,-0.16097,41.055,-1.2659,-0.0045431,-0.027359
133.5,51.509,-0.161,43.292,-1.2412,0.024075,0.040495
134,51.509,-0.16093,35.365,-1.2548,0.033498,0.027653
134.5,51.509,-0.16101,33.731,-1.2462,0.052927,-0.041115
135,51.509,-0.16101,34.691,-1.2672,0.053567,-0.013122
135.5,51.509,-0.16101,36.274,-1.2286,0.041868,-0.033748
136,51.509,-0.16099,39.972,-1.2165,0.023933,-0.013059
136.5,51.509,-0.161,37.301,-1.238,-0.0092111,-0.014512
137,51.509,-0.16101,35.785,-1.2546,-0.0036324,0.034483
137.5,51.509,-0.16099,38.471,-1.2607,0.018826,-2.8984e-05
138,51.509,-0.16098,40.337,-1.2525,0.023041,0.0016747
138.5,51.509,-0.161,35.344,-1.2431,0.02232,0.051171
139,51.509,-0.16097,40.712,-1.2274,0.0075901,0.046815
139.5,51.509,-0.16097,39.475,-1.2511,0.030589,-0.029797
140,51.509,-0.16101,40.462,-1.2388,0.030499,-0.028867
140.5,51.509,-0.16098,41.568,-1.2379,0.024793,0.0046726
141,51.509,-0.16098,36.025,-1.2712,0.029756,0.0046112
141.5,51.509,-0.161,37.508,-1.2735,0.025985,-0.029693
142,51.509,-0.16101,34.016,-1.2363,0.031514,-0.015361
142.5,51.509,-0.16099,36.337,-1.2341,-0.022509,0.025838
143,51.509,-0.16101,35.343,-1.266,-0.0064621,0.030266
143.5,51.509,-0.16096,36.594,-1.2609,0.021492,0.016193
144,51.509,-0.16101,39.948,-1.258,-0.012796,0.10678
144.5,51.509,-0.16103,34.069,-1.2487,-0.013773,0.029063
145,51.509,-0.16099,41.111,-1.2227,-0.0022564,0.0099135
145.5,51.509,-0.161,39.938,-1.2631,0.011847,-0.012847
146,51.509,-0.16097,35.53,-1.2439,0.029115,-0.050378
146.5,51.509,-0.16098,39.507,-1.2496,-0.0025176,-0.011938
147,51.509,-0.16101,36.438,-1.2693,0.035884,-0.011431
147.5,51.509,-0.16098,41.899,-1.2485,-0.016065,-0.019762
148,51.509,-0.16099,36.533,-1.2248,0.02175,-0.030789
148.5,51.509,-0.16097,34.166,-1.28,0.015188,0.0057752
149,51.509,-0.16099,35.09,-1.2567,0.037222,-0.04138
149.5,51.509,-0.16101,38.807,-1.2745,0.010257,-0.029596
150,51.509,-0.16103,35.706,-1.2684,0.019906,0.0054127
150.5,51.509,-0.16097,37.06,-1.0197,0.009646,0.039889
151,51.509,-0.16097,34.564,-0.75945,0.011711,-0.016403
151.5,51.509,-0.16096,41.565,-0.49493,-0.023388,0.028841
152,51.509,-0.16099,35.08,-0.2512,-0.040448,0.021487
152.5,51.509,-0.16102,33.253,-0.22959,0.04213,0.014013
153,51.509,-0.16095,36.323,-0.20502,0.14838,-0.031662
153.5,51.509,-0.16103,35.643,-0.16635,0.15282,-0.035738
154,51.509,-0.16098,35.691,-0.12652,0.21619,-0.0079294
154.5,51.509,-0.16097,34.113,-0.064974,0.23363,-0.0031141
155,51.509,-0.16099,41.061,-0.0069637,0.22646,0.016414
155.5,51.509,-0.161,36.323,0.050508,0.25371,-0.0095896
156,51.509,-0.16096,39.652,0.12391,0.21607,-0.023447
156.5,51.509,-0.16098,41.425,0.16532,0.17433,0.014913
157,51.509,-0.16097,38.285,0.22108,0.12505,-0.0083272
157.5,51.509,-0.16096,35.247,0.21399,0.064541,-0.0045949
158,51.509,-0.16095,37.029,0.25277,0.0056975,-0.00044721
158.5,51.509,-0.16096,35.19,0.50423,-0.01765,-0.066614
159,51.509,-0.16095,37.469,0.74897,-0.03046,0.022236
159.5,51.509,-0.16102,39.532,1.021,-0.026348,0.00063602
160,51.509,-0.16097,39.339,1.2476,-0.014042,0.0048985
160.5,51.509,-0.16094,31.867,1.242,0.00064868,0.0027345
161,51.509,-0.16098,36.092,1.2591,-0.025026,-0.015136
161.5,51.509,-0.16099,33.816,1.2574,0.0037034,-0.059367
162,51.509,-0.16099,40.382,1.2611,0.014981,-0.065566
162.5,51.509,-0.16097,41.543,1.2418,0.018012,-0.00027906
163,51.509,-0.16096,41.339,1.2335,0.018866,-0.014907
163.5,51.509,-0.16099,37.173,1.2581,0.012482,-0.0094199
164,51.509,-0.16098,38.281,1.2608,-0.017151,0.0048586
164.5,51.509,-0.16099,37.679,1.2398,0.019468,0.040318
165,51.509,-0.16095,40.641,1.2726,-0.01526,0.027948
165.5,51.509,-0.16097,37.283,1.2599,-0.0027513,0.030588
166,51.509,-0.16099,36.441,1.2576,-0.0032933,0.023995
166.5,51.509,-0.16101,37.618,1.2595,0.0067243,0.032011
167,51.509,-0.16096,37.478,1.2702,0.022802,-0.061469
167.5,51.509,-0.16098,32.783,1.2643,0.00033892,-0.058077
168,51.509,-0.16099,35.828,1.2432,0.0267,-0.021436
168.5,51.509,-0.161,35.686,1.2339,0.0017367,-0.02808
169,51.509,-0.16094,35.798,1.2629,0.013235,-0.049009
169.5,51.509,-0.16102,34.863,1.2514,-0.012533,0.0021088
170,51.509,-0.16097,33.398,1.2648,-0.02868,-0.016675
170.5,51.509,-0.16096,38.268,1.2439,-0.0086113,-0.056315
171,51.509,-0.16101,33.5,1.2342,-0.0057715,-0.023469
171.5,51.509,-0.16096,35.464,1.2524,-0.012484,-0.058562
172,51.509,-0.16098,33.827,1.2253,-0.0018997,0.037779
172.5,51.509,-0.161,40.768,1.2215,-0.013744,0.015892
173,51.509,-0.16097,34.317,1.2412,-0.0054478,-0.014173
173.5,51.509,-0.161,36.967,1.2364,-0.00050335,0.034755
174,51.509,-0.161,35.786,1.2304,0.034857,-0.030507
174.5,51.509,-0.16094,35.533,1.2458,3.2e-05,-0.0041396
175,51.509,-0.16096,39.687,1.2581,0.017372,0.0047073
175.5,51.509,-0.16098,39.386,1.2617,0.019455,-0.0092648
176,51.509,-0.16096,41.321,1.2288,-0.013467,0.028248
176.5,51.509,-0.16101,35.814,1.2668,-0.0085365,0.024307
177,51.509,-0.16095,39.223,1.2595,0.038704,-0.059301
177.5,51.509,-0.16097,33.436,1.2674,-0.012133,0.007816
178,51.509,-0.16099,34.324,1.235,0.012441,0.0054425
178.5,51.509,-0.16095,43.268,1.238,0.039306,-0.033134
179,51.509,-0.16101,37.014,1.261,0.027478,-0.05611
179.5,51.509,-0.16097,32.392,1.2562,0.021304,-0.0016138
180,51.509,-0.161,34.822,1.2297,0.038753,-0.058944
180.5,51.51,-0.16103,35.11,1.2287,0.022082,-0.0052548
181,51.51,-0.16099,39.393,1.242,-0.0045643,-0.051926
181.5,51.509,-0.16095,40.39,1.2396,0.012492,-0.015096
182,51.51,-0.16098,39.76,1.2271,0.0041592,0.019192
182.5,51.51,-0.16096,32.064,1.24,-0.014272,0.019298
183,51.51,-0.16096,34.952,1.2557,-0.0056766,0.022285
183.5,51.51,-0.16098,38.096,1.2462,-0.0099466,0.055107
184,51.51,-0.16095,39.041,1.2483,0.022009,-0.0043133
184.5,51.51,-0.161,32.766,1.2575,0.0033855,-0.031714
185,51.51,-0.161,39.652,1.2314,-0.0071633,0.077589
185.5,51.51,-0.16094,37.963,1.2245,0.0092982,0.040403
186,51.51,-0.161,36.211,1.2668,-0.025333,-0.010338
186.5,51.51,-0.16093,32.254,1.2564,-0.048859,0.065921
187,51.51,-0.16097,34.915,1.2533,-0.012529,0.013084
187.5,51.51,-0.161,32.321,1.2462,-0.0013549,0.0072333
188,51.51,-0.16097,37.101,1.2211,-0.012617,0.01003
188.5,51.51,-0.16097,36.928,1.2768,-0.0082331,-0.0051227
189,51.51,-0.161,31.489,1.2686,0.0026467,0.019231
189.5,51.51,-0.16097,43.488,1.0075,-0.0042204,0.073167
190,51.51,-0.16101,33.485,0.75962,0.0077508,0.015022
190.5,51.51,-0.16099,39.118,0.49057,-0.012788,-0.034453
191,51.51,-0.16096,45.158,0.23796,-0.0278,0.023957
191.5,51.51,-0.16092,31.23,0.2641,0.058485,0.043835
192,51.51,-0.16096,38.698,0.21736,0.13366,-0.0062801
192.5,51.51,-0.16095,36.019,0.16818,0.18057,-0.013637
193,51.51,-0.16096,42.23,0.13378,0.23174,0.0071983
193.5,51.51,-0.16098,34.458,0.08999,0.24037,-0.050227
194,51.51,-0.16093,43.823,0.022801,0.23055,0.0077117
194.5,51.51,-0.16094,39.937,-0.065877,0.23512,0.013706
195,51.51,-0.16097,35.151,-0.13797,0.2209,-0.018638
195.5,51.51,-0.16098,36.47,-0.17895,0.1832,-0.021918
196,51.51,-0.16098,37.154,-0.1973,0.12047,-0.014114
196.5,51.51,-0.16093,42.166,-0.25554,0.10036,-0.020348
197,51.51,-0.16094,38.837,-0.24538,0.00020846,-0.00057757
197.5,51.51,-0.16095,37.305,-0.50733,0.0086188,0.045654
198,51.51,-0.161,37.766,-0.75277,0.017877,-0.049738
198.5,51.51,-0.16095,39.176,-1.0084,0.0024264,0.017243
199,51.51,-0.16098,39.721,-1.2745,0.0080423,0.0048269
199.5,51.51,-0.161,37.945,-1.268,0.023731,0.051933
200,51.51,-0.16093,31.817,-1.2341,-0.02416,-0.013681
200.5,51.51,-0.16098,38.645,-1.2481,-0.019638,0.0046882
201,51.51,-0.16095,36.665,-1.2386,0.010525,0.026506
201.5,51.51,-0.16096,32.138,-1.2686,-0.003074,0.010756
202,51.51,-0.161,36.361,-1.2736,0.020697,0.0005738
202.5,51.51,-0.16097,31.92,-1.2556,0.027622,0.011861
203,51.51,-0.16098,37.117,-1.2521,0.021333,-0.0030239
203.5,51.51,-0.16093,36.073,-1.263,0.028237,-0.0030484
204,51.51,-0.16096,34.2,-1.2605,0.0016612,-0.0001778
204.5,51.51,-0.16095,40.445,-1.262,0.010806,-0.050891
205,51.51,-0.16097,36.476,-1.2513,0.025566,-0.002064
205.5,51.51,-0.16095,37.298,-1.2419,0.033613,-0.041662
206,51.51,-0.16095,33.05,-1.2374,0.018249,-0.096878
206.5,51.51,-0.16097,40.037,-1.2526,0.005744,0.0092351
207,51.509,-0.16093,37.539,-1.2682,-0.0089185,-0.016386
207.5,51.509,-0.16094,38.094,-1.2262,-0.016957,-0.019512
208,51.509,-0.16097,36.897,-1.2348,-0.022362,-0.018101
